request_id,zone,breakdown_type,mechanic_id,proximity_km,specialization,spec_match,star_rating,available,jobs_completed,best_mechanic_selected
882,Kawempe,Transmission Issue,MECH_882_3,7.14,Electrical Specialist,0,4.2,1,41,0
882,Kawempe,Transmission Issue,MECH_882_4,9.65,Brakes Specialist,0,3.8,0,204,0
882,Kawempe,Transmission Issue,MECH_882_5,4.21,Engine Specialist,0,3.3,1,75,0
883,Makindye,Brakes Failing,MECH_883_1,3.24,Transmission Specialist,0,4.7,1,118,1
883,Makindye,Brakes Failing,MECH_883_2,3.23,Tyre & Suspension,0,3.2,1,90,0
883,Makindye,Brakes Failing,MECH_883_3,3.03,Tyre & Suspension,0,3.3,1,248,0
883,Makindye,Brakes Failing,MECH_883_4,10.78,Transmission Specialist,0,3.5,1,168,0
883,Makindye,Brakes Failing,MECH_883_5,5.92,Brakes Specialist,1,3.5,1,41,0
884,Kawempe,Engine Stalled,MECH_884_1,9.64,Engine Specialist,1,3.8,1,158,0
884,Kawempe,Engine Stalled,MECH_884_2,9.49,Transmission Specialist,0,3.4,0,207,0
884,Kawempe,Engine Stalled,MECH_884_3,5.42,Electrical Specialist,0,4.0,0,115,0
884,Kawempe,Engine Stalled,MECH_884_4,8.91,Engine Specialist,1,4.1,1,65,1
884,Kawempe,Engine Stalled,MECH_884_5,9.1,Transmission Specialist,0,4.4,1,126,0
885,Kawempe,Transmission Issue,MECH_885_1,7.61,Transmission Specialist,1,4.8,0,225,0
885,Kawempe,Transmission Issue,MECH_885_2,9.83,Electrical Specialist,0,4.7,1,112,0
885,Kawempe,Transmission Issue,MECH_885_3,5.7,Transmission Specialist,1,4.6,0,152,0
885,Kawempe,Transmission Issue,MECH_885_4,11.24,Transmission Specialist,1,3.6,0,195,0
885,Kawempe,Transmission Issue,MECH_885_5,9.67,Brakes Specialist,0,3.7,1,142,1
886,Makindye,Transmission Issue,MECH_886_1,7.12,Transmission Specialist,1,4.3,1,159,1
886,Makindye,Transmission Issue,MECH_886_2,8.29,Transmission Specialist,1,3.1,1,242,0
886,Makindye,Transmission Issue,MECH_886_3,10.6,Transmission Specialist,1,3.1,1,128,0
886,Makindye,Transmission Issue,MECH_886_4,1.36,Electrical Specialist,0,3.6,1,71,0
886,Makindye,Transmission Issue,MECH_886_5,11.19,Brakes Specialist,0,3.4,0,83,0
887,Nakawa,Engine Stalled,MECH_887_1,1.28,Engine Specialist,1,3.2,1,17,1
887,Nakawa,Engine Stalled,MECH_887_2,4.59,Electrical Specialist,0,3.4,1,134,0
887,Nakawa,Engine Stalled,MECH_887_3,4.83,Brakes Specialist,0,4.0,1,204,0
887,Nakawa,Engine Stalled,MECH_887_4,3.63,Tyre & Suspension,0,3.3,0,216,0
887,Nakawa,Engine Stalled,MECH_887_5,8.99,Brakes Specialist,0,4.3,1,102,0
888,Rubaga,Engine Stalled,MECH_888_1,9.17,Engine Specialist,1,4.9,1,100,1
888,Rubaga,Engine Stalled,MECH_888_2,8.15,Transmission Specialist,0,3.1,1,198,0
888,Rubaga,Engine Stalled,MECH_888_3,9.67,Transmission Specialist,0,3.6,1,237,0
888,Rubaga,Engine Stalled,MECH_888_4,5.23,Engine Specialist,1,3.6,0,141,0
888,Rubaga,Engine Stalled,MECH_888_5,8.21,Tyre & Suspension,0,3.9,1,170,0
889,Makindye,Transmission Issue,MECH_889_1,8.7,Tyre & Suspension,0,4.0,1,78,0
889,Makindye,Transmission Issue,MECH_889_2,1.86,Transmission Specialist,1,5.0,1,64,1
889,Makindye,Transmission Issue,MECH_889_3,7.32,Transmission Specialist,1,3.9,1,11,0
889,Makindye,Transmission Issue,MECH_889_4,8.63,Tyre & Suspension,0,4.6,1,55,0
889,Makindye,Transmission Issue,MECH_889_5,3.02,Tyre & Suspension,0,4.0,1,241,0
890,Nakawa,Transmission Issue,MECH_890_1,6.49,Transmission Specialist,1,4.7,1,122,1
890,Nakawa,Transmission Issue,MECH_890_2,7.54,Transmission Specialist,1,4.0,1,141,0
890,Nakawa,Transmission Issue,MECH_890_3,10.94,Electrical Specialist,0,3.1,1,188,0
890,Nakawa,Transmission Issue,MECH_890_4,8.46,Engine Specialist,0,4.1,0,49,0
890,Nakawa,Transmission Issue,MECH_890_5,4.68,Brakes Specialist,0,3.9,1,8,0
891,Makindye,Electrical Fault,MECH_891_1,4.93,Brakes Specialist,0,4.2,1,164,0
891,Makindye,Electrical Fault,MECH_891_2,1.41,Brakes Specialist,0,3.9,1,242,0
891,Makindye,Electrical Fault,MECH_891_3,8.6,Engine Specialist,0,4.2,1,77,0
891,Makindye,Electrical Fault,MECH_891_4,4.27,Tyre & Suspension,0,3.6,1,131,0
891,Makindye,Electrical Fault,MECH_891_5,2.74,Engine Specialist,0,4.2,1,74,1
892,Kampala Central,Flat Tyre,MECH_892_1,6.7,Brakes Specialist,0,4.1,1,128,0
892,Kampala Central,Flat Tyre,MECH_892_2,5.94,Tyre & Suspension,1,4.0,0,98,0
892,Kampala Central,Flat Tyre,MECH_892_3,1.72,Tyre & Suspension,1,4.2,1,193,1
892,Kampala Central,Flat Tyre,MECH_892_4,0.81,Electrical Specialist,0,3.1,1,113,0
892,Kampala Central,Flat Tyre,MECH_892_5,6.46,Tyre & Suspension,1,4.1,1,244,0
893,Kawempe,Electrical Fault,MECH_893_1,5.4,Tyre & Suspension,0,3.9,0,244,0
893,Kawempe,Electrical Fault,MECH_893_2,6.1,Brakes Specialist,0,3.2,1,117,0
893,Kawempe,Electrical Fault,MECH_893_3,11.24,Tyre & Suspension,0,4.5,1,119,1
893,Kawempe,Electrical Fault,MECH_893_4,10.94,Engine Specialist,0,3.7,1,143,0
893,Kawempe,Electrical Fault,MECH_893_5,2.73,Electrical Specialist,1,3.2,0,197,0
894,Kawempe,Electrical Fault,MECH_894_1,5.49,Tyre & Suspension,0,4.9,1,95,1
894,Kawempe,Electrical Fault,MECH_894_2,6.34,Electrical Specialist,1,3.2,1,217,0
894,Kawempe,Electrical Fault,MECH_894_3,4.52,Tyre & Suspension,0,3.4,1,146,0
894,Kawempe,Electrical Fault,MECH_894_4,3.61,Brakes Specialist,0,3.7,1,248,0
894,Kawempe,Electrical Fault,MECH_894_5,9.12,Tyre & Suspension,0,4.3,1,224,0
895,Kawempe,Engine Stalled,MECH_895_1,7.34,Engine Specialist,1,4.9,0,172,0
895,Kawempe,Engine Stalled,MECH_895_2,3.14,Electrical Specialist,0,4.7,0,149,0
895,Kawempe,Engine Stalled,MECH_895_3,7.36,Electrical Specialist,0,4.4,1,59,0
895,Kawempe,Engine Stalled,MECH_895_4,2.8,Transmission Specialist,0,4.1,1,49,1
895,Kawempe,Engine Stalled,MECH_895_5,10.12,Engine Specialist,1,4.1,1,173,0
896,Rubaga,Transmission Issue,MECH_896_1,0.81,Transmission Specialist,1,3.6,1,182,1
896,Rubaga,Transmission Issue,MECH_896_2,3.87,Engine Specialist,0,3.3,0,26,0
896,Rubaga,Transmission Issue,MECH_896_3,8.04,Transmission Specialist,1,3.1,1,114,0
896,Rubaga,Transmission Issue,MECH_896_4,4.42,Transmission Specialist,1,4.1,1,243,0
896,Rubaga,Transmission Issue,MECH_896_5,9.16,Transmission Specialist,1,4.0,1,68,0
897,Rubaga,Flat Tyre,MECH_897_1,4.32,Brakes Specialist,0,4.6,1,22,0
897,Rubaga,Flat Tyre,MECH_897_2,6.42,Tyre & Suspension,1,4.9,1,118,1
897,Rubaga,Flat Tyre,MECH_897_3,8.02,Tyre & Suspension,1,3.1,0,87,0
897,Rubaga,Flat Tyre,MECH_897_4,1.19,Brakes Specialist,0,3.7,1,102,0
897,Rubaga,Flat Tyre,MECH_897_5,7.45,Electrical Specialist,0,3.5,1,69,0
898,Nakawa,Brakes Failing,MECH_898_1,9.8,Transmission Specialist,0,3.8,1,118,0
898,Nakawa,Brakes Failing,MECH_898_2,0.92,Electrical Specialist,0,4.9,1,192,0
898,Nakawa,Brakes Failing,MECH_898_3,11.01,Brakes Specialist,1,4.5,1,185,1
898,Nakawa,Brakes Failing,MECH_898_4,6.55,Brakes Specialist,1,4.2,1,39,0
898,Nakawa,Brakes Failing,MECH_898_5,9.93,Electrical Specialist,0,3.2,1,105,0
899,Nakawa,Transmission Issue,MECH_899_1,6.16,Brakes Specialist,0,4.8,1,96,1
899,Nakawa,Transmission Issue,MECH_899_2,4.85,Tyre & Suspension,0,4.6,1,243,0
899,Nakawa,Transmission Issue,MECH_899_3,2.14,Tyre & Suspension,0,4.2,0,163,0
899,Nakawa,Transmission Issue,MECH_899_4,2.75,Tyre & Suspension,0,4.7,1,132,0
899,Nakawa,Transmission Issue,MECH_899_5,8.71,Engine Specialist,0,4.5,1,36,0
900,Kawempe,Flat Tyre,MECH_900_1,4.59,Tyre & Suspension,1,4.6,0,157,0
900,Kawempe,Flat Tyre,MECH_900_2,0.61,Tyre & Suspension,1,3.3,1,86,1
900,Kawempe,Flat Tyre,MECH_900_3,4.17,Tyre & Suspension,1,4.3,1,164,0
900,Kawempe,Flat Tyre,MECH_900_4,9.49,Tyre & Suspension,1,4.3,0,158,0
900,Kawempe,Flat Tyre,MECH_900_5,3.56,Transmission Specialist,0,4.6,1,22,0
901,Nakawa,Brakes Failing,MECH_901_1,1.68,Transmission Specialist,0,3.1,1,135,0
901,Nakawa,Brakes Failing,MECH_901_2,9.03,Electrical Specialist,0,3.4,1,43,0
901,Nakawa,Brakes Failing,MECH_901_3,8.11,Brakes Specialist,1,3.9,1,36,1
901,Nakawa,Brakes Failing,MECH_901_4,6.22,Engine Specialist,0,3.0,1,106,0
901,Nakawa,Brakes Failing,MECH_901_5,2.75,Engine Specialist,0,3.4,1,20,0
902,Nakawa,Flat Tyre,MECH_902_1,3.72,Brakes Specialist,0,4.3,1,174,0
902,Nakawa,Flat Tyre,MECH_902_2,11.92,Engine Specialist,0,4.6,1,31,0
902,Nakawa,Flat Tyre,MECH_902_3,1.96,Brakes Specialist,0,3.5,1,6,0
902,Nakawa,Flat Tyre,MECH_902_4,8.87,Electrical Specialist,0,4.8,1,81,0
902,Nakawa,Flat Tyre,MECH_902_5,6.45,Tyre & Suspension,1,3.4,1,27,1
903,Nakawa,Flat Tyre,MECH_903_1,7.6,Tyre & Suspension,1,3.5,1,205,1
903,Nakawa,Flat Tyre,MECH_903_2,9.83,Tyre & Suspension,1,3.9,1,168,0
903,Nakawa,Flat Tyre,MECH_903_3,7.0,Electrical Specialist,0,3.1,1,27,0
903,Nakawa,Flat Tyre,MECH_903_4,7.94,Electrical Specialist,0,4.2,0,210,0
903,Nakawa,Flat Tyre,MECH_903_5,8.01,Electrical Specialist,0,3.4,1,30,0
904,Kampala Central,Engine Stalled,MECH_904_1,7.01,Engine Specialist,1,4.5,0,241,0
904,Kampala Central,Engine Stalled,MECH_904_2,5.45,Tyre & Suspension,0,3.7,1,72,0
904,Kampala Central,Engine Stalled,MECH_904_3,6.33,Transmission Specialist,0,4.4,1,157,0
904,Kampala Central,Engine Stalled,MECH_904_4,5.67,Electrical Specialist,0,4.8,1,224,0
904,Kampala Central,Engine Stalled,MECH_904_5,0.51,Electrical Specialist,0,3.8,1,39,1
905,Kampala Central,Engine Stalled,MECH_905_1,9.38,Transmission Specialist,0,4.0,1,7,0
905,Kampala Central,Engine Stalled,MECH_905_2,7.38,Tyre & Suspension,0,4.4,1,199,0
905,Kampala Central,Engine Stalled,MECH_905_3,9.58,Engine Specialist,1,4.6,1,66,0
905,Kampala Central,Engine Stalled,MECH_905_4,7.98,Engine Specialist,1,4.2,1,205,0
905,Kampala Central,Engine Stalled,MECH_905_5,5.78,Engine Specialist,1,5.0,1,220,1
906,Nakawa,Transmission Issue,MECH_906_1,0.5,Transmission Specialist,1,5.0,1,217,1
906,Nakawa,Transmission Issue,MECH_906_2,1.19,Transmission Specialist,1,4.2,1,198,0
906,Nakawa,Transmission Issue,MECH_906_3,8.5,Brakes Specialist,0,4.7,1,70,0
906,Nakawa,Transmission Issue,MECH_906_4,8.8,Tyre & Suspension,0,4.0,1,235,0
906,Nakawa,Transmission Issue,MECH_906_5,4.52,Electrical Specialist,0,3.1,1,223,0
907,Kawempe,Engine Stalled,MECH_907_1,4.91,Brakes Specialist,0,4.6,1,97,1
907,Kawempe,Engine Stalled,MECH_907_2,11.1,Electrical Specialist,0,4.8,1,225,0
907,Kawempe,Engine Stalled,MECH_907_3,10.91,Engine Specialist,1,3.1,1,93,0
907,Kawempe,Engine Stalled,MECH_907_4,8.78,Transmission Specialist,0,4.3,1,117,0
907,Kawempe,Engine Stalled,MECH_907_5,4.25,Brakes Specialist,0,4.5,1,163,0
908,Rubaga,Brakes Failing,MECH_908_1,9.37,Tyre & Suspension,0,4.2,1,24,0
908,Rubaga,Brakes Failing,MECH_908_2,4.98,Tyre & Suspension,0,4.2,0,221,0
908,Rubaga,Brakes Failing,MECH_908_3,9.99,Engine Specialist,0,4.0,1,146,0
908,Rubaga,Brakes Failing,MECH_908_4,3.2,Brakes Specialist,1,3.0,1,246,1
908,Rubaga,Brakes Failing,MECH_908_5,10.69,Electrical Specialist,0,3.9,1,216,0
909,Nakawa,Brakes Failing,MECH_909_1,1.39,Engine Specialist,0,4.6,1,164,0
909,Nakawa,Brakes Failing,MECH_909_2,8.31,Brakes Specialist,1,3.9,1,72,0
909,Nakawa,Brakes Failing,MECH_909_3,4.39,Brakes Specialist,1,4.7,1,32,0
909,Nakawa,Brakes Failing,MECH_909_4,5.92,Electrical Specialist,0,4.2,1,119,0
909,Nakawa,Brakes Failing,MECH_909_5,1.78,Transmission Specialist,0,4.5,1,92,1
910,Makindye,Engine Stalled,MECH_910_1,8.57,Electrical Specialist,0,3.4,1,5,0
910,Makindye,Engine Stalled,MECH_910_2,8.62,Electrical Specialist,0,3.0,1,151,0
910,Makindye,Engine Stalled,MECH_910_3,4.37,Electrical Specialist,0,3.3,1,72,1
910,Makindye,Engine Stalled,MECH_910_4,2.42,Engine Specialist,1,3.3,0,242,0
910,Makindye,Engine Stalled,MECH_910_5,10.16,Brakes Specialist,0,4.6,0,48,0
911,Kawempe,Engine Stalled,MECH_911_1,10.87,Electrical Specialist,0,4.0,1,244,0
911,Kawempe,Engine Stalled,MECH_911_2,9.83,Tyre & Suspension,0,4.4,0,10,0
911,Kawempe,Engine Stalled,MECH_911_3,4.61,Engine Specialist,1,4.6,1,104,0
911,Kawempe,Engine Stalled,MECH_911_4,11.23,Electrical Specialist,0,3.4,1,57,0
911,Kawempe,Engine Stalled,MECH_911_5,10.73,Engine Specialist,1,4.6,1,122,1
912,Kawempe,Electrical Fault,MECH_912_1,4.48,Electrical Specialist,1,3.0,1,83,0
912,Kawempe,Electrical Fault,MECH_912_2,6.41,Electrical Specialist,1,4.1,1,113,0
912,Kawempe,Electrical Fault,MECH_912_3,0.85,Electrical Specialist,1,4.5,1,108,1
912,Kawempe,Electrical Fault,MECH_912_4,7.67,Transmission Specialist,0,4.9,0,16,0
912,Kawempe,Electrical Fault,MECH_912_5,10.44,Engine Specialist,0,4.8,1,42,0
913,Makindye,Flat Tyre,MECH_913_1,8.36,Tyre & Suspension,1,3.6,1,186,1
913,Makindye,Flat Tyre,MECH_913_2,7.78,Transmission Specialist,0,3.8,1,29,0
913,Makindye,Flat Tyre,MECH_913_3,11.13,Transmission Specialist,0,4.8,0,156,0
913,Makindye,Flat Tyre,MECH_913_4,11.67,Transmission Specialist,0,3.2,1,238,0
913,Makindye,Flat Tyre,MECH_913_5,9.94,Engine Specialist,0,3.4,1,15,0
914,Nakawa,Flat Tyre,MECH_914_1,1.48,Tyre & Suspension,1,3.5,1,77,1
914,Nakawa,Flat Tyre,MECH_914_2,8.25,Electrical Specialist,0,4.9,0,224,0
914,Nakawa,Flat Tyre,MECH_914_3,5.03,Transmission Specialist,0,4.8,1,138,0
914,Nakawa,Flat Tyre,MECH_914_4,9.73,Transmission Specialist,0,3.7,1,34,0
914,Nakawa,Flat Tyre,MECH_914_5,5.83,Transmission Specialist,0,3.7,0,224,0
915,Makindye,Electrical Fault,MECH_915_1,7.56,Transmission Specialist,0,4.4,1,58,0
915,Makindye,Electrical Fault,MECH_915_2,8.2,Tyre & Suspension,0,3.8,0,150,0
915,Makindye,Electrical Fault,MECH_915_3,3.42,Engine Specialist,0,4.7,1,175,0
915,Makindye,Electrical Fault,MECH_915_4,3.73,Transmission Specialist,0,3.1,1,225,0
915,Makindye,Electrical Fault,MECH_915_5,9.36,Electrical Specialist,1,4.5,1,224,1
916,Makindye,Electrical Fault,MECH_916_1,11.49,Electrical Specialist,1,4.5,1,224,0
916,Makindye,Electrical Fault,MECH_916_2,3.66,Tyre & Suspension,0,4.8,1,214,0
916,Makindye,Electrical Fault,MECH_916_3,3.17,Engine Specialist,0,4.0,1,111,0
916,Makindye,Electrical Fault,MECH_916_4,10.39,Electrical Specialist,1,4.8,1,160,1
916,Makindye,Electrical Fault,MECH_916_5,8.35,Tyre & Suspension,0,3.8,1,130,0
917,Nakawa,Electrical Fault,MECH_917_1,7.66,Electrical Specialist,1,4.0,1,81,0
917,Nakawa,Electrical Fault,MECH_917_2,11.15,Electrical Specialist,1,4.3,1,57,1
917,Nakawa,Electrical Fault,MECH_917_3,6.17,Electrical Specialist,1,4.4,1,149,0
917,Nakawa,Electrical Fault,MECH_917_4,11.51,Electrical Specialist,1,4.8,1,27,0
917,Nakawa,Electrical Fault,MECH_917_5,4.48,Engine Specialist,0,3.5,1,177,0
918,Nakawa,Electrical Fault,MECH_918_1,8.15,Brakes Specialist,0,3.5,1,143,0
918,Nakawa,Electrical Fault,MECH_918_2,11.65,Tyre & Suspension,0,3.8,1,107,1
918,Nakawa,Electrical Fault,MECH_918_3,9.18,Electrical Specialist,1,4.9,0,49,0
918,Nakawa,Electrical Fault,MECH_918_4,8.96,Engine Specialist,0,3.9,0,213,0
918,Nakawa,Electrical Fault,MECH_918_5,9.48,Engine Specialist,0,4.1,0,93,0
919,Makindye,Engine Stalled,MECH_919_1,0.72,Engine Specialist,1,4.5,1,31,1
919,Makindye,Engine Stalled,MECH_919_2,4.97,Transmission Specialist,0,3.3,1,234,0
919,Makindye,Engine Stalled,MECH_919_3,2.8,Engine Specialist,1,3.1,1,123,0
919,Makindye,Engine Stalled,MECH_919_4,1.31,Engine Specialist,1,3.9,1,242,0
919,Makindye,Engine Stalled,MECH_919_5,1.29,Transmission Specialist,0,4.0,1,109,0
920,Makindye,Flat Tyre,MECH_920_1,1.0,Engine Specialist,0,3.6,1,184,0
920,Makindye,Flat Tyre,MECH_920_2,10.44,Engine Specialist,0,4.3,0,192,0
920,Makindye,Flat Tyre,MECH_920_3,2.04,Tyre & Suspension,1,3.8,1,118,1
920,Makindye,Flat Tyre,MECH_920_4,6.19,Engine Specialist,0,4.3,1,123,0
920,Makindye,Flat Tyre,MECH_920_5,11.99,Engine Specialist,0,3.8,1,107,0
921,Kawempe,Electrical Fault,MECH_921_1,10.93,Tyre & Suspension,0,3.1,1,235,0
921,Kawempe,Electrical Fault,MECH_921_2,3.78,Tyre & Suspension,0,3.2,1,212,0
921,Kawempe,Electrical Fault,MECH_921_3,7.32,Electrical Specialist,1,3.6,1,38,0
921,Kawempe,Electrical Fault,MECH_921_4,7.91,Electrical Specialist,1,4.1,1,70,0
921,Kawempe,Electrical Fault,MECH_921_5,5.17,Electrical Specialist,1,3.2,1,228,1
922,Kampala Central,Engine Stalled,MECH_922_1,6.17,Electrical Specialist,0,3.0,0,98,0
922,Kampala Central,Engine Stalled,MECH_922_2,7.37,Electrical Specialist,0,3.2,0,26,0
922,Kampala Central,Engine Stalled,MECH_922_3,4.02,Tyre & Suspension,0,3.1,1,191,0
922,Kampala Central,Engine Stalled,MECH_922_4,10.32,Engine Specialist,1,3.2,1,224,1
922,Kampala Central,Engine Stalled,MECH_922_5,6.26,Transmission Specialist,0,3.8,1,40,0
923,Nakawa,Engine Stalled,MECH_923_1,2.02,Engine Specialist,1,3.0,1,197,1
923,Nakawa,Engine Stalled,MECH_923_2,7.97,Engine Specialist,1,4.0,1,47,0
923,Nakawa,Engine Stalled,MECH_923_3,3.84,Tyre & Suspension,0,4.6,1,101,0
923,Nakawa,Engine Stalled,MECH_923_4,11.47,Brakes Specialist,0,4.2,1,52,0
923,Nakawa,Engine Stalled,MECH_923_5,8.83,Engine Specialist,1,4.0,1,186,0
924,Kampala Central,Transmission Issue,MECH_924_1,6.1,Electrical Specialist,0,4.2,1,9,0
924,Kampala Central,Transmission Issue,MECH_924_2,4.61,Brakes Specialist,0,3.8,1,120,0
924,Kampala Central,Transmission Issue,MECH_924_3,9.13,Transmission Specialist,1,3.0,1,50,1
924,Kampala Central,Transmission Issue,MECH_924_4,10.56,Brakes Specialist,0,3.3,1,195,0
924,Kampala Central,Transmission Issue,MECH_924_5,6.57,Electrical Specialist,0,4.2,1,9,0
925,Kampala Central,Engine Stalled,MECH_925_1,1.89,Tyre & Suspension,0,3.2,1,89,0
925,Kampala Central,Engine Stalled,MECH_925_2,6.36,Engine Specialist,1,4.8,1,175,0
925,Kampala Central,Engine Stalled,MECH_925_3,1.68,Engine Specialist,1,3.4,1,97,0
925,Kampala Central,Engine Stalled,MECH_925_4,4.95,Engine Specialist,1,4.9,1,185,1
925,Kampala Central,Engine Stalled,MECH_925_5,10.45,Brakes Specialist,0,3.3,1,23,0
926,Kawempe,Engine Stalled,MECH_926_1,3.43,Engine Specialist,1,3.7,1,124,0
926,Kawempe,Engine Stalled,MECH_926_2,8.32,Transmission Specialist,0,4.7,1,135,0
926,Kawempe,Engine Stalled,MECH_926_3,4.76,Electrical Specialist,0,3.3,1,110,0
926,Kawempe,Engine Stalled,MECH_926_4,5.97,Brakes Specialist,0,3.6,1,129,0
926,Kawempe,Engine Stalled,MECH_926_5,1.54,Engine Specialist,1,4.3,1,159,1
927,Nakawa,Flat Tyre,MECH_927_1,9.22,Brakes Specialist,0,5.0,1,148,0
927,Nakawa,Flat Tyre,MECH_927_2,5.2,Electrical Specialist,0,3.6,1,13,0
927,Nakawa,Flat Tyre,MECH_927_3,1.58,Transmission Specialist,0,3.4,1,217,0
927,Nakawa,Flat Tyre,MECH_927_4,4.66,Electrical Specialist,0,3.6,1,10,0
927,Nakawa,Flat Tyre,MECH_927_5,9.94,Tyre & Suspension,1,4.3,1,182,1
928,Makindye,Electrical Fault,MECH_928_1,10.19,Electrical Specialist,1,3.4,1,107,0
928,Makindye,Electrical Fault,MECH_928_2,3.85,Electrical Specialist,1,3.4,1,50,0
928,Makindye,Electrical Fault,MECH_928_3,1.24,Tyre & Suspension,0,4.3,1,215,1
928,Makindye,Electrical Fault,MECH_928_4,6.44,Electrical Specialist,1,3.5,0,129,0
928,Makindye,Electrical Fault,MECH_928_5,7.95,Transmission Specialist,0,3.8,1,171,0
929,Rubaga,Brakes Failing,MECH_929_1,0.98,Brakes Specialist,1,4.2,1,61,1
929,Rubaga,Brakes Failing,MECH_929_2,6.68,Transmission Specialist,0,3.8,1,7,0
929,Rubaga,Brakes Failing,MECH_929_3,10.0,Tyre & Suspension,0,3.5,1,229,0
929,Rubaga,Brakes Failing,MECH_929_4,10.72,Tyre & Suspension,0,4.3,1,164,0
929,Rubaga,Brakes Failing,MECH_929_5,10.98,Brakes Specialist,1,4.0,1,147,0
930,Kampala Central,Transmission Issue,MECH_930_1,4.64,Electrical Specialist,0,3.3,1,122,0
930,Kampala Central,Transmission Issue,MECH_930_2,8.78,Transmission Specialist,1,3.3,1,219,1
930,Kampala Central,Transmission Issue,MECH_930_3,0.85,Brakes Specialist,0,3.7,1,32,0
930,Kampala Central,Transmission Issue,MECH_930_4,4.17,Electrical Specialist,0,4.2,1,229,0
930,Kampala Central,Transmission Issue,MECH_930_5,6.56,Brakes Specialist,0,4.4,1,75,0
931,Rubaga,Electrical Fault,MECH_931_1,2.27,Electrical Specialist,1,4.7,1,181,1
931,Rubaga,Electrical Fault,MECH_931_2,0.91,Tyre & Suspension,0,3.9,1,172,0
931,Rubaga,Electrical Fault,MECH_931_3,10.67,Transmission Specialist,0,4.3,0,124,0
931,Rubaga,Electrical Fault,MECH_931_4,10.68,Electrical Specialist,1,3.4,1,160,0
931,Rubaga,Electrical Fault,MECH_931_5,8.43,Electrical Specialist,1,4.0,1,240,0
932,Kampala Central,Brakes Failing,MECH_932_1,7.82,Transmission Specialist,0,4.1,1,56,0
932,Kampala Central,Brakes Failing,MECH_932_2,4.07,Brakes Specialist,1,4.5,0,231,0
932,Kampala Central,Brakes Failing,MECH_932_3,6.86,Brakes Specialist,1,3.6,1,180,0
932,Kampala Central,Brakes Failing,MECH_932_4,8.48,Brakes Specialist,1,4.8,1,81,1
932,Kampala Central,Brakes Failing,MECH_932_5,4.63,Engine Specialist,0,3.6,1,43,0
933,Kampala Central,Transmission Issue,MECH_933_1,3.81,Transmission Specialist,1,3.6,1,71,1
933,Kampala Central,Transmission Issue,MECH_933_2,6.5,Engine Specialist,0,4.2,1,248,0
933,Kampala Central,Transmission Issue,MECH_933_3,6.56,Transmission Specialist,1,3.1,1,212,0
933,Kampala Central,Transmission Issue,MECH_933_4,3.08,Tyre & Suspension,0,3.4,0,72,0
933,Kampala Central,Transmission Issue,MECH_933_5,3.46,Brakes Specialist,0,3.1,1,35,0
934,Rubaga,Electrical Fault,MECH_934_1,1.23,Tyre & Suspension,0,4.0,0,150,0
934,Rubaga,Electrical Fault,MECH_934_2,1.19,Brakes Specialist,0,3.4,1,56,0
934,Rubaga,Electrical Fault,MECH_934_3,4.28,Brakes Specialist,0,4.2,1,89,1
934,Rubaga,Electrical Fault,MECH_934_4,1.1,Tyre & Suspension,0,3.4,1,58,0
934,Rubaga,Electrical Fault,MECH_934_5,8.38,Brakes Specialist,0,4.3,1,241,0
935,Nakawa,Brakes Failing,MECH_935_1,4.88,Brakes Specialist,1,3.6,1,43,0
935,Nakawa,Brakes Failing,MECH_935_2,1.0,Transmission Specialist,0,3.6,1,166,0
935,Nakawa,Brakes Failing,MECH_935_3,8.82,Transmission Specialist,0,4.2,1,193,0
935,Nakawa,Brakes Failing,MECH_935_4,2.69,Brakes Specialist,1,4.3,1,142,1
935,Nakawa,Brakes Failing,MECH_935_5,2.47,Transmission Specialist,0,4.0,1,7,0
936,Kampala Central,Flat Tyre,MECH_936_1,11.48,Transmission Specialist,0,4.4,1,184,0
936,Kampala Central,Flat Tyre,MECH_936_2,0.82,Engine Specialist,0,3.2,1,78,0
936,Kampala Central,Flat Tyre,MECH_936_3,9.22,Tyre & Suspension,1,4.2,0,158,0
936,Kampala Central,Flat Tyre,MECH_936_4,4.6,Tyre & Suspension,1,3.7,1,118,1
936,Kampala Central,Flat Tyre,MECH_936_5,2.37,Transmission Specialist,0,4.4,1,13,0
937,Rubaga,Brakes Failing,MECH_937_1,0.97,Brakes Specialist,1,3.9,0,158,0
937,Rubaga,Brakes Failing,MECH_937_2,10.05,Electrical Specialist,0,4.1,1,18,0
937,Rubaga,Brakes Failing,MECH_937_3,5.33,Tyre & Suspension,0,3.0,0,10,0
937,Rubaga,Brakes Failing,MECH_937_4,4.31,Engine Specialist,0,4.7,1,74,0
937,Rubaga,Brakes Failing,MECH_937_5,11.62,Brakes Specialist,1,4.6,1,92,1
938,Nakawa,Electrical Fault,MECH_938_1,6.42,Electrical Specialist,1,3.5,1,245,1
938,Nakawa,Electrical Fault,MECH_938_2,9.94,Transmission Specialist,0,3.2,1,138,0
938,Nakawa,Electrical Fault,MECH_938_3,8.54,Transmission Specialist,0,3.9,1,249,0
938,Nakawa,Electrical Fault,MECH_938_4,9.19,Transmission Specialist,0,4.2,0,236,0
938,Nakawa,Electrical Fault,MECH_938_5,5.97,Engine Specialist,0,4.2,1,201,0
939,Makindye,Flat Tyre,MECH_939_1,11.15,Transmission Specialist,0,3.3,1,9,0
